ENSMUSG00000000001	Gnai3	1.1707832577318662
ENSMUSG00000000028	Cdc45	0.18929264709271276
ENSMUSG00000000031	H19	0.7821935836042802
ENSMUSG00000000037	Scml2	0.006455514485938663
ENSMUSG00000000056	Narf	0.8477540513148307
ENSMUSG00000000058	Cav2	1.6157812988281672
ENSMUSG00000000078	Klf6	1.7943944160316638
ENSMUSG00000000085	Scmh1	0.1550157258026239
ENSMUSG00000000088	Cox5a	1.612728370840821
ENSMUSG00000000093	Tbx2	0.3095391822396685
ENSMUSG00000000094	Tbx4	0.011061075334774873
ENSMUSG00000000120	Ngfr	0.2716503813848914
ENSMUSG00000000126	Wnt9a	0.08318616555610028
ENSMUSG00000000127	Fer	0.0417828919077658
ENSMUSG00000000131	Xpo6	0.6668632263917875
ENSMUSG00000000134	Tfe3	1.9667959622361995
ENSMUSG00000000142	Axin2	0.42225596035179014
ENSMUSG00000000148	Brat1	0.6674023221059482
ENSMUSG00000000149	Gna12	0.8817223416013915
ENSMUSG00000000154	Slc22a18	1.8834945357965651
ENSMUSG00000000157	Itgb2l	0.4361771868695826
ENSMUSG00000000159	Igsf5	0.023804387760923678
ENSMUSG00000000167	Pih1d2	1.0760924278490431
ENSMUSG00000000168	Dlat	1.6267042868974118
ENSMUSG00000000171	Sdhd	9.500135197193039
ENSMUSG00000000184	Ccnd2	0.843024445246783
ENSMUSG00000000194	Gpr107	0.5061412930900265
ENSMUSG00000000197	Nalcn	0.007094696009066917
ENSMUSG00000000202	Btbd17	0.6438079796604681
ENSMUSG00000000204	Slfn4	0.238876373725674
ENSMUSG00000000214	Th	0.03996324336316502
ENSMUSG00000000216	Scnn1g	0.25277125095368536
ENSMUSG00000000223	Drp2	0.04435366915738366
ENSMUSG00000000244	Tspan32	0.16904653306502138
ENSMUSG00000000247	Lhx2	1.4800624362504928
ENSMUSG00000000248	Clec2g	0.02716238243827153
ENSMUSG00000000253	Gmpr	0.288169488179954
ENSMUSG00000000266	Mid2	0.07060266268070646
ENSMUSG00000000275	Trim25	1.4854243912985026
ENSMUSG00000000276	Dgke	0.3975843499286822
ENSMUSG00000000278	Scpep1	0.7368915937102034
ENSMUSG00000000282	Mnt	1.4143390147368318
ENSMUSG00000000290	Itgb2	0.7126754188141845
ENSMUSG00000000295	Hddc2	0.4046224688574686
ENSMUSG00000000296	Tpd52l1	0.07849285148965998
ENSMUSG00000000301	Pemt	0.0235750708344687
ENSMUSG00000000303	Cdh1	1.5900202142775288
ENSMUSG00000000305	Cdh4	0.016349638016390097
ENSMUSG00000000308	Ckmt1	19.08584652562063
ENSMUSG00000000317	Bcl6b	0.4145283627736007
ENSMUSG00000000318	Clec10a	0.28213587497604414
ENSMUSG00000000320	Alox12	1.2693164652821978
ENSMUSG00000000326	Comt	1.8087193427608579
ENSMUSG00000000339	Rtca	1.8847990769377096
ENSMUSG00000000340	Dbt	0.3291417360838689
ENSMUSG00000000346	Dazap2	12.529252606762999
ENSMUSG00000000355	Mcts1	0.9648718921201943
ENSMUSG00000000359	Rem1	0.3102108464365118
ENSMUSG00000000374	Trappc10	1.163270614173687
ENSMUSG00000000378	Ccm2	0.2758015092017271
ENSMUSG00000000384	Tbrg4	2.5522208829336512
ENSMUSG00000000385	Tmprss2	2.1019857694334547
ENSMUSG00000000386	Mx1	0.7435352933182984
ENSMUSG00000000392	Fap	0.4532897640137802
ENSMUSG00000000399	Ndufa9	1.6439083330058144
ENSMUSG00000000409	Lck	0.1948921621114584
ENSMUSG00000000416	Cttnbp2	0.11510557769595087
ENSMUSG00000000420	Galnt1	0.5781301690172707
ENSMUSG00000000439	Mkrn2	0.6082514932976579
ENSMUSG00000000440	Pparg	0.03529974804337142
ENSMUSG00000000441	Raf1	0.6657269911377022
ENSMUSG00000000486	Septin1	0.6812859647621237
ENSMUSG00000000489	Pdgfb	0.3019394654587746
ENSMUSG00000000530	Acvrl1	0.7115050052614399
ENSMUSG00000000531	Tamalin	0.4242708876440794
ENSMUSG00000000532	Acvr1b	0.7841387345307175
ENSMUSG00000000538	Tom1l2	0.6605605852324146
ENSMUSG00000000552	Zfp385a	0.8170580137003053
ENSMUSG00000000555	Itga5	0.47414937488315834
ENSMUSG00000000560	Gabra2	0.011174845485556004
ENSMUSG00000000561	Wdr77	0.7278546323761129
ENSMUSG00000000563	Atp5pb	8.568077225385249
ENSMUSG00000000567	Sox9	1.46195346495694
ENSMUSG00000000568	Hnrnpd	2.8995889666473866
ENSMUSG00000000579	Dynlt1c	4.252239665058812
ENSMUSG00000000581	C1d	1.1589785876555814
ENSMUSG00000000594	Gm2a	1.2033283591608752
ENSMUSG00000000600	Krit1	0.38479741862273564
ENSMUSG00000000605	Clcn4	3.6638391598491444
ENSMUSG00000000627	Sema4f	0.24919496257959703
ENSMUSG00000000628	Hk2	1.9993401004266966
ENSMUSG00000000631	Myo18a	0.6344022332917311
ENSMUSG00000000632	Sez6	0.053345860550512984
ENSMUSG00000000673	Haao	0.07536060142517051
ENSMUSG00000000682	Cd52	1.8383996930037738
ENSMUSG00000000693	Loxl3	0.31672040055920025
ENSMUSG00000000708	Kat2b	0.5253281839487324
ENSMUSG00000000711	Rab5b	3.7997090918731797
ENSMUSG00000000732	Icosl	0.480436665714418
ENSMUSG00000000738	Spg7	1.4694104449975378
ENSMUSG00000000739	Sult5a1	0.13109173070926813
ENSMUSG00000000740	Rpl13	17.951952355760124
ENSMUSG00000000743	Chmp1a	7.2003616366960435
ENSMUSG00000000751	Rpa1	1.0042272648170094
ENSMUSG00000000753	Serpinf1	7.925290847671066
ENSMUSG00000000759	Tubgcp3	0.5079246695119032
ENSMUSG00000000776	Polr3d	2.839310473485703
ENSMUSG00000000782	Tcf7	0.23902809972386052
ENSMUSG00000000787	Ddx3x	12.867331929987419
ENSMUSG00000000791	Il12rb1	0.04884309336166743
ENSMUSG00000000792	Slc5a5	1.4071833375780667
ENSMUSG00000000794	Kcnn3	0.021065386376534653
ENSMUSG00000000804	Usp32	0.21204875331576992
ENSMUSG00000000805	Car4	0.5614881126092774
ENSMUSG00000000811	Txnrd3	0.15241917855937945
ENSMUSG00000000823	Zfp512b	5.399842888265486
ENSMUSG00000000826	Dnajc5	1.6091130965170182
ENSMUSG00000000827	Tpd52l2	3.149369051775382
ENSMUSG00000000838	Fmr1	0.5264914496004099
