ENSMUSG00000000001	Gnai3	1.1115054809297282
ENSMUSG00000000028	Cdc45	0.1353508944813475
ENSMUSG00000000031	H19	1.5760644741358145
ENSMUSG00000000037	Scml2	0.0038901840610470763
ENSMUSG00000000056	Narf	0.7966260545345998
ENSMUSG00000000058	Cav2	1.4472987705782652
ENSMUSG00000000078	Klf6	2.8261009634261898
ENSMUSG00000000085	Scmh1	0.1894634107768367
ENSMUSG00000000088	Cox5a	1.350413650652953
ENSMUSG00000000093	Tbx2	0.41422849917976623
ENSMUSG00000000094	Tbx4	0.038962218636313904
ENSMUSG00000000120	Ngfr	0.4689869654353683
ENSMUSG00000000126	Wnt9a	0.118690306843684
ENSMUSG00000000127	Fer	0.03878159618366338
ENSMUSG00000000131	Xpo6	0.6219679903028016
ENSMUSG00000000134	Tfe3	1.8521027175738103
ENSMUSG00000000142	Axin2	0.34982063607808067
ENSMUSG00000000148	Brat1	0.6328215372484411
ENSMUSG00000000149	Gna12	1.0284432932805772
ENSMUSG00000000154	Slc22a18	1.364545863637846
ENSMUSG00000000159	Igsf5	0.03261652399188412
ENSMUSG00000000167	Pih1d2	0.6467791293271574
ENSMUSG00000000168	Dlat	1.4287978220936755
ENSMUSG00000000171	Sdhd	8.513580062231997
ENSMUSG00000000184	Ccnd2	3.3004952905005474
ENSMUSG00000000194	Gpr107	0.5734219315769217
ENSMUSG00000000197	Nalcn	0.004377653274515399
ENSMUSG00000000202	Btbd17	0.9682366274599051
ENSMUSG00000000204	Slfn4	0.41196341941999853
ENSMUSG00000000216	Scnn1g	0.1349367534905223
ENSMUSG00000000223	Drp2	0.08548023073078678
ENSMUSG00000000244	Tspan32	0.10899546001415442
ENSMUSG00000000247	Lhx2	0.5682060671642203
ENSMUSG00000000248	Clec2g	0.01771565911522599
ENSMUSG00000000253	Gmpr	0.2140540580813612
ENSMUSG00000000266	Mid2	0.07872240092359602
ENSMUSG00000000275	Trim25	1.993439305896975
ENSMUSG00000000276	Dgke	0.5235755048339531
ENSMUSG00000000278	Scpep1	0.8389806076633318
ENSMUSG00000000282	Mnt	1.364629964185911
ENSMUSG00000000290	Itgb2	0.6286332277611196
ENSMUSG00000000295	Hddc2	0.5121722232087972
ENSMUSG00000000296	Tpd52l1	0.030498780347774982
ENSMUSG00000000301	Pemt	0.02430875561062087
ENSMUSG00000000303	Cdh1	1.4664463413998303
ENSMUSG00000000305	Cdh4	0.011602507697629745
ENSMUSG00000000308	Ckmt1	24.74977814373138
ENSMUSG00000000317	Bcl6b	0.35069045287412687
ENSMUSG00000000318	Clec10a	1.8869355872402702
ENSMUSG00000000320	Alox12	0.6752434897641753
ENSMUSG00000000326	Comt	2.215163689911759
ENSMUSG00000000339	Rtca	1.475707891569384
ENSMUSG00000000340	Dbt	0.3890186540374944
ENSMUSG00000000346	Dazap2	17.336058896469293
ENSMUSG00000000355	Mcts1	0.8152549262108244
ENSMUSG00000000359	Rem1	0.18590588486663961
ENSMUSG00000000374	Trappc10	1.0047593506582055
ENSMUSG00000000378	Ccm2	0.5061620398449579
ENSMUSG00000000384	Tbrg4	2.2608421003792745
ENSMUSG00000000385	Tmprss2	2.0095988931006517
ENSMUSG00000000386	Mx1	0.7951599358126255
ENSMUSG00000000392	Fap	0.11013010892540946
ENSMUSG00000000399	Ndufa9	1.4988947650695923
ENSMUSG00000000402	Egfl6	0.14264943336965613
ENSMUSG00000000409	Lck	0.25336047105342424
ENSMUSG00000000416	Cttnbp2	0.06271631636345103
ENSMUSG00000000420	Galnt1	0.5760167627096049
ENSMUSG00000000439	Mkrn2	0.5756964042086716
ENSMUSG00000000440	Pparg	0.0033490763336724867
ENSMUSG00000000441	Raf1	0.5727267830583664
ENSMUSG00000000486	Septin1	0.6550307663873186
ENSMUSG00000000489	Pdgfb	0.6109564618605556
ENSMUSG00000000530	Acvrl1	1.0200885025211313
ENSMUSG00000000531	Tamalin	0.40795965430369896
ENSMUSG00000000532	Acvr1b	0.7885502763025183
ENSMUSG00000000538	Tom1l2	0.5663628266817519
ENSMUSG00000000552	Zfp385a	0.3993821518000618
ENSMUSG00000000555	Itga5	1.0189360898692439
ENSMUSG00000000561	Wdr77	0.505442563822441
ENSMUSG00000000563	Atp5pb	7.135239805122597
ENSMUSG00000000567	Sox9	1.7167671900114159
ENSMUSG00000000568	Hnrnpd	2.296034622039297
ENSMUSG00000000579	Dynlt1c	2.5995242408080728
ENSMUSG00000000581	C1d	0.9190295550235661
ENSMUSG00000000594	Gm2a	1.5780377180941485
ENSMUSG00000000600	Krit1	0.3677246066155148
ENSMUSG00000000605	Clcn4	3.0842452428771248
ENSMUSG00000000606	Vmn2r88	5.606815625408495
ENSMUSG00000000627	Sema4f	0.30606895473436424
ENSMUSG00000000628	Hk2	0.999809943381383
ENSMUSG00000000631	Myo18a	0.5193229540688351
ENSMUSG00000000632	Sez6	0.0140659376997357
ENSMUSG00000000673	Haao	0.1051221973990845
ENSMUSG00000000682	Cd52	1.6230676204843884
ENSMUSG00000000693	Loxl3	0.41717544135857293
ENSMUSG00000000706	Btn1a1	0.04545792276560054
ENSMUSG00000000708	Kat2b	0.37227111411047936
ENSMUSG00000000711	Rab5b	4.520107319987821
ENSMUSG00000000731	Aire	0.03765208862077723
ENSMUSG00000000732	Icosl	0.36182502385846665
ENSMUSG00000000738	Spg7	1.1593366909214984
ENSMUSG00000000739	Sult5a1	0.2989909150986919
ENSMUSG00000000740	Rpl13	18.833274482988408
